# x,r,theta
233.472232,10.777744,0.000000
233.524885,10.777471,0.000000
233.577539,10.777132,0.000000
233.630194,10.776739,0.000000
233.682849,10.776300,0.000000
233.735502,10.775826,0.000000
233.788153,10.775325,0.000000
233.840804,10.774809,0.000000
233.893456,10.774286,0.000000
233.946109,10.773767,0.000000
233.998762,10.773260,0.000000
234.051416,10.772777,0.000000
234.104069,10.772326,0.000000
234.156722,10.771916,0.000000
234.209376,10.771558,0.000000
234.262031,10.771263,0.000000
234.314686,10.771039,0.000000
234.367341,10.770893,0.000000
234.419995,10.770831,0.000000
234.472649,10.770853,0.000000
234.525303,10.770957,0.000000
234.577959,10.771146,0.000000
234.630614,10.771423,0.000000
234.683268,10.771788,0.000000
234.735921,10.772236,0.000000
234.788574,10.772759,0.000000
234.841227,10.773342,0.000000
234.893879,10.773965,0.000000
234.946530,10.774607,0.000000
234.999180,10.775247,0.000000
235.051831,10.775866,0.000000
235.104483,10.776445,0.000000
235.157137,10.776963,0.000000
235.209792,10.777403,0.000000
235.262447,10.777740,0.000000
235.315102,10.777951,0.000000
235.367756,10.778029,0.000000
235.420409,10.777979,0.000000
235.473063,10.777810,0.000000
235.525717,10.777547,0.000000
235.578370,10.777213,0.000000
235.631024,10.776832,0.000000
235.683678,10.776429,0.000000
235.736334,10.776023,0.000000
235.788989,10.775624,0.000000
235.841644,10.775239,0.000000
235.894298,10.774869,0.000000
235.946951,10.774511,0.000000
235.999604,10.774160,0.000000
236.052258,10.773813,0.000000
236.104911,10.773470,0.000000
236.157564,10.773126,0.000000
236.210217,10.772780,0.000000
236.262870,10.772429,0.000000
236.315524,10.772072,0.000000
236.368178,10.771709,0.000000
236.420834,10.771333,0.000000
236.473490,10.770938,0.000000
236.526144,10.770518,0.000000
236.578797,10.770091,0.000000
236.631450,10.769682,0.000000
236.684103,10.769307,0.000000
236.736756,10.768979,0.000000
236.789410,10.768705,0.000000
236.842065,10.768488,0.000000
236.894720,10.768324,0.000000
236.947375,10.768212,0.000000
237.000030,10.768150,0.000000
