# x,r,theta
257.329308,15.372407,0.000000
257.339598,15.376959,0.000000
257.349879,15.381533,0.000000
257.360150,15.386127,0.000000
257.370412,15.390743,0.000000
257.380665,15.395379,0.000000
257.390909,15.400034,0.000000
257.401143,15.404710,0.000000
257.411369,15.409405,0.000000
257.421586,15.414119,0.000000
257.431794,15.418853,0.000000
257.441993,15.423606,0.000000
257.452183,15.428379,0.000000
257.462364,15.433173,0.000000
257.472535,15.437985,0.000000
257.482698,15.442817,0.000000
257.492851,15.447668,0.000000
257.502995,15.452537,0.000000
257.513130,15.457424,0.000000
257.523256,15.462330,0.000000
257.533373,15.467253,0.000000
257.543481,15.472195,0.000000
257.553580,15.477154,0.000000
257.563672,15.482131,0.000000
257.573754,15.487125,0.000000
257.583829,15.492137,0.000000
257.593895,15.497165,0.000000
257.603952,15.502211,0.000000
257.614002,15.507273,0.000000
257.624042,15.512352,0.000000
257.634075,15.517447,0.000000
257.644099,15.522559,0.000000
257.654115,15.527687,0.000000
257.664122,15.532832,0.000000
257.674122,15.537993,0.000000
257.684113,15.543169,0.000000
257.694096,15.548361,0.000000
257.704072,15.553567,0.000000
257.714040,15.558788,0.000000
257.724001,15.564023,0.000000
257.733954,15.569273,0.000000
257.743899,15.574538,0.000000
257.753835,15.579817,0.000000
257.763764,15.585112,0.000000
257.773686,15.590421,0.000000
257.783599,15.595744,0.000000
257.793505,15.601080,0.000000
257.803404,15.606430,0.000000
257.813296,15.611792,0.000000
257.823181,15.617167,0.000000
257.833059,15.622553,0.000000
257.842931,15.627952,0.000000
257.852796,15.633363,0.000000
257.862654,15.638786,0.000000
257.872506,15.644222,0.000000
257.882351,15.649669,0.000000
257.892190,15.655128,0.000000
257.902022,15.660599,0.000000
257.911847,15.666083,0.000000
257.921666,15.671578,0.000000
257.931479,15.677084,0.000000
257.941285,15.682602,0.000000
257.951086,15.688130,0.000000
257.960880,15.693670,0.000000
257.970668,15.699219,0.000000
257.980451,15.704779,0.000000
257.990228,15.710349,0.000000
258.000000,15.715928,0.000000
